,name,type,urls
217,211. Don Nacho,Argentinean,/Restaurant_Review-g187514-d24076099-Reviews-Don_Nacho-Madrid.html
218,212. Tacomaki Japomex,Argentinean,/Restaurant_Review-g187514-d23770908-Reviews-Tacomaki_Japomex-Madrid.html
219,213. Nano El Mexicano,Argentinean,/Restaurant_Review-g187514-d6480070-Reviews-Nano_El_Mexicano-Madrid.html
220,214. Chavela Taco Master,Argentinean,/Restaurant_Review-g187514-d23315879-Reviews-Chavela_Taco_Master-Madrid.html
221,215. Frida Luna Bar & Grill,Argentinean,/Restaurant_Review-g187514-d23245131-Reviews-Frida_Luna_Bar_Grill-Madrid.html
222,216. La Zanta Mexican&wild,Argentinean,/Restaurant_Review-g187514-d24960363-Reviews-La_Zanta_Mexican_wild-Madrid.html
223,217. Pepe Taco,Argentinean,/Restaurant_Review-g187514-d20054691-Reviews-Pepe_Taco-Madrid.html
224,218. Fat Boy tacos y burritos,Argentinean,/Restaurant_Review-g187514-d4054080-Reviews-Fat_Boy_tacos_y_burritos-Madrid.html
225,219. Mercado Provenzal,Argentinean,/Restaurant_Review-g187514-d5454242-Reviews-Mercado_Provenzal-Madrid.html
226,220. OleMole,Argentinean,/Restaurant_Review-g187514-d17594088-Reviews-OleMole-Madrid.html
227,221. El Kartel de Malasana,Argentinean,/Restaurant_Review-g187514-d6996550-Reviews-El_Kartel_de_Malasana-Madrid.html
228,222. Tako-Away Princesa,Argentinean,/Restaurant_Review-g187514-d16407960-Reviews-Tako_Away_Princesa-Madrid.html
229,223. Tierra Burrito Bar,Argentinean,/Restaurant_Review-g187514-d10810034-Reviews-Tierra_Burrito_Bar-Madrid.html
230,224. Napoleno,Argentinean,/Restaurant_Review-g187514-d15758789-Reviews-Napoleno-Madrid.html
231,225. Mamba Mexican Cantina,Argentinean,/Restaurant_Review-g187514-d25231660-Reviews-Mamba_Mexican_Cantina-Madrid.html
232,226. Yndigo,Argentinean,/Restaurant_Review-g187514-d25092372-Reviews-Yndigo-Madrid.html
233,227. La Tacoteca Restaurante,Argentinean,/Restaurant_Review-g187514-d5326263-Reviews-La_Tacoteca_Restaurante-Madrid.html
234,228. Madrid Mex,Argentinean,/Restaurant_Review-g187514-d21265830-Reviews-Madrid_Mex-Madrid.html
235,229. Pomodoro Las Rosas,Argentinean,/Restaurant_Review-g187514-d12300651-Reviews-Pomodoro_Las_Rosas-Madrid.html
236,230. La Casa de los Bisquets,Argentinean,/Restaurant_Review-g187514-d15036401-Reviews-La_Casa_de_los_Bisquets-Madrid.html
237,La Metixe. Taberna Mexicana,Argentinean,/Restaurant_Review-g187514-d23935592-Reviews-La_Metixe_Taberna_Mexicana-Madrid.html
238,231. Mercado Tirso de Molina,Argentinean,/Restaurant_Review-g187514-d23198223-Reviews-Mercado_Tirso_de_Molina-Madrid.html
239,232. Volcanes,Argentinean,/Restaurant_Review-g187514-d13814843-Reviews-Volcanes-Madrid.html
240,233. La Tasca Mexicana,Argentinean,/Restaurant_Review-g187514-d5256800-Reviews-La_Tasca_Mexicana-Madrid.html
241,234. Taco Bell,Argentinean,/Restaurant_Review-g187514-d10735398-Reviews-Taco_Bell-Madrid.html
242,235. Ricos Tacos Goya Madrid,Argentinean,/Restaurant_Review-g187514-d12878218-Reviews-Ricos_Tacos_Goya_Madrid-Madrid.html
